Variable,Index,Value
reaction,TKT2_reverse,490.68815874976997
reaction,ALCD2x,491.07582878647
reaction,O2t_reverse,489.4953679254299
reaction,EX_akg_e,1.5264741496478932e-07
reaction,EX_o2_e_reverse,445.32636871202754
reaction,EX_etoh_e_reverse,0.0
reaction,GAPD,491.58222853012046
reaction,PYRt2,491.07549985167236
reaction,EX_mal__L_e,0.0
reaction,BIOMASS_Ecoli_core_w_GAM,0.018493372840139834
reaction,EX_h_e_reverse,443.46218412447945
reaction,ACALDt_reverse,491.076144168221
reaction,EX_etoh_e,5.55028178533763e-07
reaction,EX_lac__D_e,1.1369233153499644e-06
reaction,EX_acald_e_reverse,0.0
reaction,H2Ot_reverse,492.7542517794431
reaction,ALCD2x_reverse,491.07582935149793
reaction,EX_nh4_e_reverse,444.0095380000386
reaction,PIt2r,491.0349652478006
reaction,GLNabc,0.0
reaction,NADH16,6.346962897009142
reaction,EX_akg_e_reverse,0.0
reaction,MALt2_2,0.0
reaction,PGK,490.56732308706506
reaction,EX_fru_e,0.0
reaction,PGI_reverse,491.8038639171233
reaction,ME1,4.846831082591136e-07
reaction,ME2,4.5051977761165686e-07
reaction,PPC,0.05299600363028336
reaction,FBA,491.13479465634543
reaction,ACALD_reverse,491.07389623596725
reaction,GLCpts,0.924641324046839
reaction,EX_co2_e_reverse,442.6240954246767
reaction,EX_h_e,444.6161546661079
reaction,ACALD,491.0738952603979
reaction,FBA_reverse,491.0137649532666
reaction,GAPD_reverse,490.5673230880513
reaction,EX_succ_e,2.715146251620767e-07
reaction,PGM_reverse,491.5682335540594
reaction,D_LACt2_reverse,491.07440179350965
reaction,EX_fum_e_reverse,0.0
reaction,THD2,7.877441957453659e-07
reaction,GLUSy,3.2379017076541645e-07
reaction,PPCK,3.492928729303904e-07
reaction,FBP,1.3470277367801907e-07
reaction,GLNS,0.004729239824351521
reaction,EX_succ_e_reverse,0.0
reaction,MDH,491.07965584919765
reaction,SUCCt3,1.2235368709650045e-06
reaction,ATPS4r,495.0473611287017
reaction,TKT1,491.46658657292585
reaction,TPI,491.13479465630763
reaction,EX_pyr_e,1.079890875578794e-06
reaction,EX_glc__D_e_reverse,7.814466327878638
reaction,PFL,0.0
reaction,CO2t_reverse,492.6822977382154
reaction,FUM,491.07686524343075
reaction,PGM,490.58099419775914
reaction,SUCCt2_2,9.420225469467283e-07
reaction,EX_h2o_e,445.8876451735697
reaction,ACALDt,491.0761437576795
reaction,MDH_reverse,491.07965587600086
reaction,FRUpts2,0.0
reaction,GND,2.3556487590131137
reaction,CYTBD,6.346963296963624
reaction,TKT1_reverse,490.68467878432256
reaction,GLUDy,491.0265789837979
reaction,MALS,5.284441974050625e-07
reaction,RPE,491.8503813448966
reaction,FORt,0.0
reaction,TPI_reverse,491.0137649532288
reaction,ACKr_reverse,491.4775194779219
reaction,PFK,0.12102983778160303
reaction,ACt2r_reverse,491.47751947827214
reaction,EX_nh4_e,443.9086971524088
reaction,PIt2r_reverse,490.9669336771333
reaction,EX_ac_e,0.782989968905031
reaction,GLUN,1.5059944235533172e-07
reaction,ACONTa_reverse,491.0656224424803
reaction,GLUDy_reverse,491.1226907422028
reaction,EX_ac_e_reverse,0.0
reaction,SUCDi,6.373766487132043e-07
reaction,ACONTa,491.085575960761
reaction,EX_mal__L_e_reverse,0.0
reaction,ICL,5.284441971507736e-07
reaction,ACKr,490.6945294990171
reaction,AKGt2r,491.076741338485
reaction,LDH_D_reverse,491.0744017933881
reaction,EX_gln__L_e_reverse,0.0
reaction,RPI_reverse,491.4744499798528
reaction,EX_lac__D_e_reverse,0.0
reaction,NADTRHD,4.394209851907572
reaction,ACt2r,490.6945294993674
reaction,PGK_reverse,491.5822285291342
reaction,EX_pi_e,443.92687414208433
reaction,D_LACt2,491.07440064658664
reaction,AKGDH,1.5302460937098174e-07
reaction,PPS,2.998047959989469e-07
reaction,EX_fru_e_reverse,0.0
reaction,TALA,491.46658657551336
reaction,PTAr,491.4775194781219
reaction,G6PDH2r,492.24460533859724
reaction,RPI,490.67594069045094
reaction,SUCOAS,491.06808409881813
reaction,LDH_D,491.0744006464651
reaction,PTAr_reverse,490.69452949921714
reaction,FRD7,2.37422166663356e-07
reaction,EX_co2_e,445.81895708134493
reaction,ATPS4r_reverse,487.2234107169048
reaction,EX_glc__D_e,6.889825003831799
reaction,TALA_reverse,490.68467878691007
reaction,RPE_reverse,490.2932418752854
reaction,EX_gln__L_e,0.0
reaction,EX_acald_e,4.005417514507308e-07
reaction,AKGt2r_reverse,491.0767415011321
reaction,EX_for_e,0.0
reaction,CO2t,489.4874360815472
reaction,ENO_reverse,490.5809941980676
reaction,EX_pi_e_reverse,443.99490571275163
reaction,EX_pyr_e_reverse,0.0
reaction,ACONTb,491.08557596200876
reaction,ENO,491.56823355436785
reaction,ETOHt2r,491.07583750863176
reaction,TKT2,491.46339043077796
reaction,CS,0.019953518280700626
reaction,ACONTb_reverse,491.06562244372805
reaction,FUM_reverse,491.0768648534758
reaction,EX_for_e_reverse,0.0
reaction,ICDHyr,491.0867430150222
reaction,EX_o2_e,442.1528870635458
reaction,H2Ot,489.42467547757354
reaction,SUCOAS_reverse,491.0680842518427
reaction,PYK,2.777879041549086e-06
reaction,ETOHt2r_reverse,491.07583807365967
reaction,ADK1_reverse,491.07537582836466
reaction,PGI,490.36906534072483
reaction,EX_h2o_e_reverse,442.5580688717002
reaction,EX_fum_e,0.0
reaction,GLUt2r_reverse,491.07666347890427
reaction,PYRt2_reverse,491.07550094156295
reaction,NH4t,491.1273382569957
reaction,ATPM,8.390000117596744
reaction,ADK1,491.07537612816947
reaction,EX_glu__L_e,1.542083668735761e-07
reaction,FUMt2_2,0.0
reaction,G6PDH2r_reverse,489.88895657958415
reaction,EX_glu__L_e_reverse,0.0
reaction,GLUt2r,491.0766633146962
reaction,O2t,492.66884957391164
reaction,PDH,0.8722544739285218
reaction,ICDHyr_reverse,491.0667900251857
reaction,PGL,2.3556487590131137
reaction,FORt2,0.0
reaction,NH4t_reverse,491.0264974093659
enzyme,b2286,0.0001301665154632372
enzyme,b0755,0.0
enzyme,b3386,0.0
enzyme,b4014,0.0
enzyme,b0356,0.0
enzyme,b3212,0.0
enzyme,b2277,0.0001075890980428674
enzyme,b3733,0.0
enzyme,b0734,3.3963913430740835e-05
enzyme,b0902,0.0
enzyme,b3951,0.0
enzyme,b1524,0.0
enzyme,b0903,0.0
enzyme,b2465,0.0
enzyme,b1603,0.0
enzyme,b2285,0.00014627720001543062
enzyme,b0115,2.0072740893315564e-05
enzyme,b2925,0.0
enzyme,b1812,0.0
enzyme,b1723,2.2480690705359354e-05
enzyme,b1602,0.0
enzyme,b2492,0.0
enzyme,b1818,0.0
enzyme,b3916,5.276746220139613e-05
enzyme,b2416,0.0
enzyme,b0118,0.0
enzyme,b2284,8.395959462281228e-05
enzyme,b2282,0.0003299491139128314
enzyme,b3528,0.0
enzyme,b0810,0.0
enzyme,b3403,0.0
enzyme,b1817,0.0
enzyme,b4153,0.0
enzyme,b1676,0.0
enzyme,b3870,8.215048038135186e-08
enzyme,b0733,4.756345321257516e-05
enzyme,b0811,0.0
enzyme,b4151,0.0
enzyme,b1136,0.0
enzyme,b3736,0.0
enzyme,b3952,0.0
enzyme,b0726,0.0
enzyme,b0474,0.0
enzyme,b2587,0.0
enzyme,b3962,5.565237901072268e-06
enzyme,b1779,0.0
enzyme,b2779,0.0
enzyme,b0724,0.0
enzyme,b2278,5.2621153722822886e-05
enzyme,b4301,0.0
enzyme,b0116,0.0
enzyme,b3919,0.0
enzyme,b1612,0.0
enzyme,b2276,0.0001579965243431564
enzyme,b4152,0.0
enzyme,b4025,0.0
enzyme,b0727,0.0
enzyme,b1849,0.0
enzyme,b2464,0.0
enzyme,b1276,0.0
enzyme,b3956,6.994115871238593e-09
enzyme,b2415,0.0
enzyme,b4077,0.0
enzyme,b2914,0.0
enzyme,b2297,0.0
enzyme,b1854,0.0
enzyme,b3115,0.0
enzyme,b1297,9.979832395097744e-08
enzyme,b1380,0.0
enzyme,b2458,0.0
enzyme,b2279,9.931110442525533e-05
enzyme,b3213,0.0
enzyme,b2029,1.4412766661122213e-05
enzyme,b0008,0.0
enzyme,b0728,0.0
enzyme,b3114,0.0
enzyme,b3493,0.0
enzyme,s0001,0.0
enzyme,b2975,0.0
enzyme,b3735,0.0
enzyme,b0978,0.00011773149233375086
enzyme,b1773,0.0
enzyme,b3603,0.0
enzyme,b3737,0.0
enzyme,b2417,0.00010897167663033763
enzyme,b0723,0.0
enzyme,b1241,0.0
enzyme,b2987,0.0
enzyme,b0114,5.447386508348297e-05
enzyme,b0979,0.00034986120713024354
enzyme,b1852,0.0
enzyme,b4232,0.0
enzyme,b1479,0.0
enzyme,b2579,0.0
enzyme,b4154,0.0
enzyme,b1101,0.00010658705689877692
enzyme,b2283,0.00015156811427228243
enzyme,b0721,0.0
enzyme,b1621,4.0989288614139806e-05
enzyme,b0485,0.0
enzyme,b1478,0.0
enzyme,b1761,0.0
enzyme,b3739,0.0
enzyme,b0722,0.0
enzyme,b0904,0.0
enzyme,b4395,0.0
enzyme,b3731,0.0
enzyme,b2288,6.597974287745988e-05
enzyme,b4122,0.0
enzyme,b3925,0.0
enzyme,b2133,0.0
enzyme,b1611,0.0
enzyme,b2281,0.0002461713775915685
enzyme,b4015,0.0
enzyme,b2463,0.0
enzyme,b0451,0.0
enzyme,b2097,0.0
enzyme,b3612,0.0
enzyme,b2926,0.0
enzyme,b0875,0.0
enzyme,b1702,0.0
enzyme,b0351,0.0
enzyme,b3732,0.0
enzyme,b1819,0.0
enzyme,b2287,0.00014989405467760546
enzyme,b2280,0.00022080744852632296
enzyme,b0767,8.372782576087228e-05
enzyme,b3734,0.0
enzyme,b2296,0.0
enzyme,b0720,1.4189173245336368e-07
enzyme,b0809,0.0
enzyme,b4090,0.0
enzyme,b3738,0.0
enzyme,b0729,0.0
enzyme,b3236,0.0
enzyme,b2935,0.0
enzyme,b2976,0.0
enzyme_min,"('FUM', 'b4122')",0.0
enzyme_min,"('PGM', 'b4395')",0.0
enzyme_min,"('SUCDi', 'b0722')",0.0
enzyme_min,"('CO2t_reverse', 's0001')",0.0
enzyme_min,"('PYK', 'b1854')",0.0
enzyme_min,"('PGK_reverse', 'b2926')",0.0
enzyme_min,"('FUM', 'b1611')",0.0
enzyme_min,"('GLCpts', 'b1817')",0.0
enzyme_min,"('NADH16', 'b2283')",0.0
enzyme_min,"('PFL', 'b3951')",0.0
enzyme_min,"('ACKr_reverse', 'b3115')",0.0
enzyme_min,"('CS', 'b0720')",0.0
enzyme_min,"('ACONTa', 'b0118')",0.0
enzyme_min,"('ACALD', 'b1241')",0.0
enzyme_min,"('FORt', 'b0904')",0.0
enzyme_min,"('ENO_reverse', 'b2779')",0.0
enzyme_min,"('NADH16', 'b2281')",0.0
enzyme_min,"('O2t', 's0001')",0.0
enzyme_min,"('NADH16', 'b2286')",0.0
enzyme_min,"('PGI_reverse', 'b4025')",0.0
enzyme_min,"('MDH_reverse', 'b3236')",0.0
enzyme_min,"('PFK', 'b1723')",0.0
enzyme_min,"('GLCpts', 'b1101')",0.0
enzyme_min,"('RPI', 'b2914')",0.0
enzyme_min,"('TKT2', 'b2465')",0.0
enzyme_min,"('ACONTa_reverse', 'b0118')",0.0
enzyme_min,"('GLCpts', 'b2416')",0.0
enzyme_min,"('ACKr', 'b2296')",0.0
enzyme_min,"('GAPD', 'b1779')",0.0
enzyme_min,"('GLUSy', 'b3212')",0.0
enzyme_min,"('PPC', 'b3956')",0.0
enzyme_min,"('MALS', 'b2976')",0.0
enzyme_min,"('PIt2r_reverse', 'b3493')",0.0
enzyme_min,"('GLCpts', 'b1621')",0.0
enzyme_min,"('SUCDi', 'b0724')",0.0
enzyme_min,"('PTAr_reverse', 'b2297')",0.0
enzyme_min,"('FUMt2_2', 'b3528')",0.0
enzyme_min,"('TPI_reverse', 'b3919')",0.0
enzyme_min,"('GLCpts', 'b2417')",0.0
enzyme_min,"('ACONTb', 'b0118')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3738')",0.0
enzyme_min,"('PGM', 'b0755')",0.0
enzyme_min,"('GND', 'b2029')",0.0
enzyme_min,"('PGM_reverse', 'b4395')",0.0
enzyme_min,"('NADH16', 'b2278')",0.0
enzyme_min,"('H2Ot', 's0001')",0.0
enzyme_min,"('GLCpts', 'b1819')",0.0
enzyme_min,"('TKT1_reverse', 'b2465')",0.0
enzyme_min,"('ALCD2x_reverse', 'b1241')",0.0
enzyme_min,"('ATPS4r', 'b3736')",0.0
enzyme_min,"('NADH16', 'b2276')",0.0
enzyme_min,"('NADH16', 'b2284')",0.0
enzyme_min,"('AKGDH', 'b0726')",0.0
enzyme_min,"('TALA', 'b0008')",0.0
enzyme_min,"('ACONTb_reverse', 'b1276')",0.0
enzyme_min,"('GLUDy_reverse', 'b1761')",0.0
enzyme_min,"('NADH16', 'b2287')",0.0
enzyme_min,"('FBA', 'b2925')",0.0
enzyme_min,"('PGI', 'b4025')",0.0
enzyme_min,"('AKGt2r', 'b2587')",0.0
enzyme_min,"('ALCD2x', 'b1241')",0.0
enzyme_min,"('ATPS4r', 'b3733')",0.0
enzyme_min,"('FRUpts2', 'b1817')",0.0
enzyme_min,"('GLUN', 'b1812')",0.0
enzyme_min,"('NADH16', 'b2280')",0.0
enzyme_min,"('FUM_reverse', 'b4122')",0.0
enzyme_min,"('SUCDi', 'b0721')",0.0
enzyme_min,"('FBA', 'b2097')",0.0
enzyme_min,"('ATPS4r', 'b3739')",0.0
enzyme_min,"('NADH16', 'b2277')",0.0
enzyme_min,"('FORt2', 'b2492')",0.0
enzyme_min,"('FBA_reverse', 'b1773')",0.0
enzyme_min,"('PDH', 'b0116')",0.0
enzyme_min,"('PFL', 'b3952')",0.0
enzyme_min,"('NADH16', 'b2285')",0.0
enzyme_min,"('PTAr_reverse', 'b2458')",0.0
enzyme_min,"('ADK1', 'b0474')",0.0
enzyme_min,"('PIt2r', 'b2987')",0.0
enzyme_min,"('D_LACt2_reverse', 'b2975')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3735')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3734')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3732')",0.0
enzyme_min,"('PGM_reverse', 'b0755')",0.0
enzyme_min,"('GLUDy', 'b1761')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3731')",0.0
enzyme_min,"('SUCOAS_reverse', 'b0728')",0.0
enzyme_min,"('PTAr', 'b2297')",0.0
enzyme_min,"('TKT2_reverse', 'b2465')",0.0
enzyme_min,"('AKGDH', 'b0116')",0.0
enzyme_min,"('AKGt2r_reverse', 'b2587')",0.0
enzyme_min,"('SUCOAS', 'b0729')",0.0
enzyme_min,"('CYTBD', 'b0733')",0.0
enzyme_min,"('FRD7', 'b4154')",0.0
enzyme_min,"('ACKr_reverse', 'b1849')",0.0
enzyme_min,"('FRD7', 'b4151')",0.0
enzyme_min,"('NADTRHD', 'b1603')",0.0
enzyme_min,"('ACALDt_reverse', 's0001')",0.0
enzyme_min,"('RPI_reverse', 'b4090')",0.0
enzyme_min,"('PGM_reverse', 'b3612')",0.0
enzyme_min,"('SUCOAS', 'b0728')",0.0
enzyme_min,"('GAPD_reverse', 'b1779')",0.0
enzyme_min,"('TALA_reverse', 'b2464')",0.0
enzyme_min,"('ALCD2x_reverse', 'b0356')",0.0
enzyme_min,"('FRD7', 'b4153')",0.0
enzyme_min,"('PDH', 'b0114')",0.0
enzyme_min,"('THD2', 'b1603')",0.0
enzyme_min,"('FRUpts2', 'b1819')",0.0
enzyme_min,"('ACALD_reverse', 'b1241')",0.0
enzyme_min,"('ACALD', 'b0351')",0.0
enzyme_min,"('TKT1', 'b2935')",0.0
enzyme_min,"('NADH16', 'b2279')",0.0
enzyme_min,"('PGL', 'b0767')",0.0
enzyme_min,"('PGM', 'b3612')",0.0
enzyme_min,"('GLCpts', 'b2415')",0.0
enzyme_min,"('ATPS4r', 'b3737')",0.0
enzyme_min,"('FBA_reverse', 'b2097')",0.0
enzyme_min,"('THD2', 'b1602')",0.0
enzyme_min,"('PFL', 'b3114')",0.0
enzyme_min,"('D_LACt2', 'b2975')",0.0
enzyme_min,"('ALCD2x_reverse', 'b1478')",0.0
enzyme_min,"('FORt', 'b2492')",0.0
enzyme_min,"('FUM', 'b1612')",0.0
enzyme_min,"('PIt2r', 'b3493')",0.0
enzyme_min,"('FBP', 'b4232')",0.0
enzyme_min,"('GLNabc', 'b0809')",0.0
enzyme_min,"('PTAr', 'b2458')",0.0
enzyme_min,"('ME1', 'b1479')",0.0
enzyme_min,"('LDH_D', 'b2133')",0.0
enzyme_min,"('SUCDi', 'b0723')",0.0
enzyme_min,"('FUM_reverse', 'b1611')",0.0
enzyme_min,"('SUCOAS_reverse', 'b0729')",0.0
enzyme_min,"('NADH16', 'b2282')",0.0
enzyme_min,"('ACALDt', 's0001')",0.0
enzyme_min,"('GLNS', 'b3870')",0.0
enzyme_min,"('RPE', 'b3386')",0.0
enzyme_min,"('PYK', 'b1676')",0.0
enzyme_min,"('PFL', 'b0903')",0.0
enzyme_min,"('GLUN', 'b0485')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3736')",0.0
enzyme_min,"('PDH', 'b0115')",0.0
enzyme_min,"('RPE_reverse', 'b3386')",0.0
enzyme_min,"('CYTBD', 'b0979')",0.0
enzyme_min,"('FRUpts2', 'b2416')",0.0
enzyme_min,"('RPI_reverse', 'b2914')",0.0
enzyme_min,"('ACONTa', 'b1276')",0.0
enzyme_min,"('D_LACt2_reverse', 'b3603')",0.0
enzyme_min,"('GLCpts', 'b1818')",0.0
enzyme_min,"('LDH_D', 'b1380')",0.0
enzyme_min,"('PIt2r_reverse', 'b2987')",0.0
enzyme_min,"('ACONTb_reverse', 'b0118')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3733')",0.0
enzyme_min,"('ACKr', 'b3115')",0.0
enzyme_min,"('ICDHyr', 'b1136')",0.0
enzyme_min,"('CO2t', 's0001')",0.0
enzyme_min,"('ADK1_reverse', 'b0474')",0.0
enzyme_min,"('TALA', 'b2464')",0.0
enzyme_min,"('AKGDH', 'b0727')",0.0
enzyme_min,"('TKT2', 'b2935')",0.0
enzyme_min,"('ACONTa_reverse', 'b1276')",0.0
enzyme_min,"('PGK', 'b2926')",0.0
enzyme_min,"('H2Ot_reverse', 'b0875')",0.0
enzyme_min,"('GLUSy', 'b3213')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3739')",0.0
enzyme_min,"('PFL', 'b2579')",0.0
enzyme_min,"('GLUt2r', 'b4077')",0.0
enzyme_min,"('ACKr_reverse', 'b2296')",0.0
enzyme_min,"('MALS', 'b4014')",0.0
enzyme_min,"('NADTRHD', 'b3962')",0.0
enzyme_min,"('MDH', 'b3236')",0.0
enzyme_min,"('NADTRHD', 'b1602')",0.0
enzyme_min,"('FRD7', 'b4152')",0.0
enzyme_min,"('FBA_reverse', 'b2925')",0.0
enzyme_min,"('O2t_reverse', 's0001')",0.0
enzyme_min,"('PPS', 'b1702')",0.0
enzyme_min,"('ACONTb', 'b1276')",0.0
enzyme_min,"('TALA_reverse', 'b0008')",0.0
enzyme_min,"('FBP', 'b3925')",0.0
enzyme_min,"('GLNabc', 'b0810')",0.0
enzyme_min,"('ATPS4r', 'b3738')",0.0
enzyme_min,"('ALCD2x', 'b0356')",0.0
enzyme_min,"('PFL', 'b0902')",0.0
enzyme_min,"('ICL', 'b4015')",0.0
enzyme_min,"('ICDHyr_reverse', 'b1136')",0.0
enzyme_min,"('ENO', 'b2779')",0.0
enzyme_min,"('FRUpts2', 'b2415')",0.0
enzyme_min,"('CYTBD', 'b0734')",0.0
enzyme_min,"('TKT1_reverse', 'b2935')",0.0
enzyme_min,"('ACKr', 'b1849')",0.0
enzyme_min,"('GLUt2r_reverse', 'b4077')",0.0
enzyme_min,"('NH4t_reverse', 'b0451')",0.0
enzyme_min,"('NH4t_reverse', 's0001')",0.0
enzyme_min,"('FORt2', 'b0904')",0.0
enzyme_min,"('FBA', 'b1773')",0.0
enzyme_min,"('CYTBD', 'b0978')",0.0
enzyme_min,"('D_LACt2', 'b3603')",0.0
enzyme_min,"('NADH16', 'b2288')",0.0
enzyme_min,"('GLNS', 'b1297')",0.0
enzyme_min,"('RPE', 'b4301')",0.0
enzyme_min,"('ALCD2x', 'b1478')",0.0
enzyme_min,"('FUM_reverse', 'b1612')",0.0
enzyme_min,"('LDH_D_reverse', 'b2133')",0.0
enzyme_min,"('RPE_reverse', 'b4301')",0.0
enzyme_min,"('SUCCt2_2', 'b3528')",0.0
enzyme_min,"('RPI', 'b4090')",0.0
enzyme_min,"('PFK', 'b3916')",0.0
enzyme_min,"('ME2', 'b2463')",0.0
enzyme_min,"('TKT1', 'b2465')",0.0
enzyme_min,"('H2Ot_reverse', 's0001')",0.0
enzyme_min,"('FRUpts2', 'b1818')",0.0
enzyme_min,"('ATPS4r_reverse', 'b3737')",0.0
enzyme_min,"('MALt2_2', 'b3528')",0.0
enzyme_min,"('G6PDH2r', 'b1852')",0.0
enzyme_min,"('ACALD_reverse', 'b0351')",0.0
enzyme_min,"('LDH_D_reverse', 'b1380')",0.0
enzyme_min,"('PPCK', 'b3403')",0.0
enzyme_min,"('ATPS4r', 'b3735')",0.0
enzyme_min,"('GLNabc', 'b0811')",0.0
enzyme_min,"('GLUN', 'b1524')",0.0
enzyme_min,"('ATPS4r', 'b3734')",0.0
enzyme_min,"('ATPS4r', 'b3732')",0.0
enzyme_min,"('TKT2_reverse', 'b2935')",0.0
enzyme_min,"('H2Ot', 'b0875')",0.0
enzyme_min,"('TPI', 'b3919')",0.0
enzyme_min,"('ATPS4r', 'b3731')",0.0
enzyme_min,"('NH4t', 's0001')",0.0
enzyme_min,"('NH4t', 'b0451')",0.0
enzyme_min,"('G6PDH2r_reverse', 'b1852')",0.0
E_ratio,,0.125
